Author,Story Date,Story URL,Headline,Claim URL,Claimed By,What (Claim),About Subject,About Person,Language
Urvashi Kapoor,16th Apr 2021,https://www.vishvasnews.com/viral/fact-check-dermatologists-warn-toothpaste-isnt-the-reliable-solution-for-acne-viral-post-is-misleading-2/,"Fact Check: डर्मेटोलॉजिस्ट के मुताबिक, टूथपेस्ट मुंहासों का इलाज नहीं, वायरल पोस्ट का दावा भ्रामक",https://archive.md/qmgq2,ट्विटर यूजर joan paul jones,मुंहासों का हमेशा से भरोसेमंद इलाज टूथपेस्ट रहा है।,Acne solution,Toothpaste,Hindi
Urvashi Kapoor,11th Apr 2021,https://www.vishvasnews.com/health/in-depth-debunking-covid-19-misinformation-and-countering-coronavirus-vaccine-hesitancy-2/,In-Depth: कोविड-19 से जुड़ी झूठी खबरों की पड़ताल और वैक्सीन को लेकर झिझक व मिथक तोड़ने का प्रयास,NA,,कोविड-19 से जुड़ी झूठी खबरों की पड़ताल , Vaccination drive,Coronavirus,Hindi
Urvashi Kapoor,10th Apr 2021,https://www.vishvasnews.com/world/fact-check-this-is-an-art-installation-and-not-a-girl-who-turned-into-a-dog-viral-post-is-fake/,"Fact Check: यह लड़की डॉग नहीं बनी है, बल्कि यह एक आर्ट इंस्टॉलेशन है, वायरल दावा फर्जी है",https://archive.md/1WODu,fb user: Myat Min Kabar,"यह लड़की अपने माता पिता का सम्मान नहीं करती थी, इसलिए एक दिन अचानक डॉग बन गई।",Girl Turn Into Dog,Labutta,Hindi
Urvashi Kapoor,9th Apr 2021,https://www.vishvasnews.com/viral/fact-check-post-claiming-to-show-a-new-species-of-coral-found-in-the-galapagos-islands-is-fake-2/,Fact Check: गैलापागोस द्वीप समूह में कोरल की एक नई प्रजाति मिलने का ये दावा झूठा,https://www.facebook.com/kathie.pinkerman/posts/4104591396289623,Kathie Pinkerman, गैलापागोस द्वीप समूह तट पर कोरल की नई प्रजाति खोजी गई है।,Species of coral ,Galapagos Islands,Hindi
Abhishek Parashar,3rd Apr 2021,https://www.vishvasnews.com/politics/in-depth-in-depth-prime-minister-claim-of-being-part-of-satyagraha-for-bangladesh-know-the-factual-details/,"In-Depth: प्रधानमंत्री नरेंद्र मोदी के बांग्लादेश सत्याग्रह में शामिल होने का दावा, जानें तथ्यवार विवरण",https://twitter.com/narendramodi/status/1375409811194478593,NA,NA,NA,NA,Hindi
Urvashi Kapoor,2nd Apr 2021,https://www.vishvasnews.com/viral/fact-check-no-this-ott-platform-has-not-removed-all-christian-films-viral-post-is-fake-2/,"Fact Check: इस OTT प्लेटफॉर्म ने सभी क्रिस्चियन मूवी को नहीं हटाया, वायरल पोस्ट फर्जी है",https://perma.cc/FZ7U-AAND,Darin Hibbs,नेटफ्लिक्स ने सभी क्रिस्चियन फिल्मों को अपने प्लेटफॉर्म से हटा दिया है।,OTT Christian Films,Netflix,Hindi
Ankita Deshkar,2nd Apr 2021,https://www.vishvasnews.com/politics/fact-check-this-post-claiming-the-arrest-of-4000-rss-workers-is-fake/,"Fact Check : वायरल पोस्‍ट का जनसंघ कार्यकर्ताओं की गिरफ्तारी से नहीं है कोई संबंध, फर्जी दावे के साथ फेक क्लिप वायरल",https://archive.is/skkZx,Faiz_Save_India, 4000 संघ कार्यकर्ताओं की गिरफ्तारी,RSS workers arrest,Bangladesh,Hindi
Abhishek Parashar,3rd Apr 2021,https://www.vishvasnews.com/politics/fact-check-an-image-of-m-k-stalin-rally-in-chennai-is-being-shared-as-rahul-gandhis-rally/,Fact Check: तमिलनाडु में राहुल गांधी की रैली के दावे के साथ वायरल हो रही तस्वीरें स्टालिन की रैली की हैं,https://www.facebook.com/shere.mahbubnagar/posts/848746869039315,FB User-Dcc Mahbubnagar YuvaSena,Tamilnadu welcomes Rahul Gandhi,Massive rally of Rahul Gandhi in Tamilnadu.,"Rahul Gandhi, Rahul Gandhi rally in Tamilnadu",Hindi
Abhishek Parashar,26th Mar 2021,https://www.vishvasnews.com/politics/fact-check-an-old-image-of-anti-france-rally-in-dhaka-is-being-shared-as-a-recent-protest-against-the-narendra-modi-bangladesh-visit-with-the-false-claim/,Fact Check: ढाका में हुए फ्रांस विरोधी प्रदर्शन की तस्वीर को प्रधानमंत्री नरेंद्र मोदी की बांग्लादेश यात्रा के विरोध का बताकर किया जा रहा है वायरल,https://www.facebook.com/mstadia.akhter/posts/271941481184245,FB User-মোঃ ইমান আলী,प्रधानमंत्री नरेंद्र मोदी की बांग्लादेश यात्रा के खिलाफ ढाका में विरोध प्रदर्शन,Protest in Dhaka against Prime Minister Narendra Modi's visit to Bangladesh.,"Protest in Dhaka, Protest in Dhaka against Prime Minister Narendra Modi",Hindi
Abhishek Parashar,23rd Mar 2021,https://www.vishvasnews.com/politics/fact-check-social-media-post-claiming-odisha-govt-planning-to-sell-over-35000-acres-of-jagannath-temple-land-is-misleading-and-malicious-in-nature/,"Fact Check: जगन्नाथ मंदिर की 35,000 एकड़ जमीन को बेचे जाने का दावा भ्रामक",https://www.facebook.com/RashtradevRSS/photos/a.1592186571072146/2691267261164066/?type=3&theater,FB Page-राष्ट्रदेव,"जगन्नाथ मंदिर की 35,000 एकड़ जमीन बेचने की तैयारी में ओडिशा सरकार।","Odisha government preparing to sell 35,000 acres of land of Jagannath temple.","Odisha government, Selling of Land of Jagannath temple",Hindi
Abhishek Parashar,20th Mar 2021,https://www.vishvasnews.com/politics/fact-check-no-these-images-are-not-related-with-the-incident-of-muslim-boy-beaten-for-drinking-water-in-ghaziabad-temple/,Fact Check: गाजियाबाद के मंदिर में हुई पिटाई के नाम पर वायरल हो रही यह तस्वीर यमन में हुई घटना से संबंधित है,https://twitter.com/Rajveer88724/status/1371211340082204673,Twitter User-Rajveer Kaur,आसिफ जो तुम्हारे साथ हुआ भूलने लायक नहीं है,Muslim boy beaten for drinking water in Ghaziabad Temple,"Muslim boy beaten, Ghaziabad Temple",Hindi
Abhishek Parashar,18th Mar 2021,https://www.vishvasnews.com/viral/fact-check-an-email-from-the-governor-of-rbi-claim-that-the-recipient-has-won-monetary-compensation-and-are-asking-for-personal-details-to-redeem-the-prize-is-fake/,"Fact Check: RBI गवर्नर के नाम से वायरल हो रहा ईमेल फर्जी, निजी जानकारी साझा करने पर हो सकते हैं धोखाधड़ी के शिकार",https://twitter.com/Rajveer88724/status/1371211340082204673,Whatsapp User,आरबीआई की तरफ से पांच करोड़ पॉन्ड की क्षतिपूर्ति राशि इनाम के तौर पर मिलने का दावा,Getting compensation amount of five crore pounds as reward from RBI.,"RBI, Fake Messages ",Hindi
